823610614685529451,New York City,40.7128,-74.006
141359207738720145,Los Angeles,34.0522,-118.2437
807435049240067645,San Francisco,37.7749,-122.4194
823610614685529451,New York City,40.7128,-74.006
141359207738720145,Los Angeles,34.0522,-118.2437
807435049240067645,San Francisco,37.7749,-122.4194
823610614685529451,New York City,40.7128,-74.006
141359207738720145,Los Angeles,34.0522,-118.2437
807435049240067645,San Francisco,37.7749,-122.4194
